filepath	title
data/datasets/train/train_images/udoudlezen.jpg	black FAW SUV
data/datasets/train/train_images/zmxyndqyur.jpg	black FAW Truck
data/datasets/train/train_images/jnbkuqmfqq.jpg	black FAW Sedan
data/datasets/train/train_images/vogjgaiiyj.jpg	black FAW Sedan
data/datasets/train/train_images/ftrfjegwfi.jpg	black FAW Sedan
data/datasets/train/train_images/yotislyxlw.jpg	black FAW Sedan
data/datasets/train/train_images/omlielbwbp.jpg	black FAW Sedan
data/datasets/train/train_images/fhiyciskse.jpg	black FAW Sedan
data/datasets/train/train_images/vnsdwbbeve.jpg	black FAW Sedan
data/datasets/train/train_images/qxslcnjtgw.jpg	black FAW SUV
data/datasets/train/train_images/eaigfhofgs.jpg	black FAW Truck
data/datasets/train/train_images/umrczmvovj.jpg	black FAW Sedan
data/datasets/train/train_images/ftfwmegwyl.jpg	black FAW Sedan
data/datasets/train/train_images/eycerqehke.jpg	black FAW Sedan
data/datasets/train/train_images/wbcnwjwrvp.jpg	black FAW Sedan
data/datasets/train/train_images/uyzzztfbrt.jpg	black FAW Sedan
data/datasets/train/train_images/lujbwaemmq.jpg	black FAW SUV
data/datasets/train/train_images/ooaeccjdzt.jpg	black FAW Sedan
data/datasets/train/train_images/sghgoovult.jpg	black FAW SUV
data/datasets/train/train_images/knhedvgfpl.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/ehwkgoaupl.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/iwhusjgcmy.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/thaxdqxozt.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/fsjekcipkx.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/xldauwkwik.jpg	pink Chevrolet Minivan
data/datasets/train/train_images/ynxnvaqlnr.jpg	pink Chevrolet SUV
data/datasets/train/train_images/irapnalntk.jpg	pink Chevrolet SUV
data/datasets/train/train_images/wwftuafbel.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/rovrtuwtkl.jpg	pink Chevrolet SUV
data/datasets/train/train_images/alsmmgmxjd.jpg	pink Chevrolet Minivan
data/datasets/train/train_images/yaxxavluhw.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/znbjnlwkcc.jpg	pink Chevrolet Minivan
data/datasets/train/train_images/zozmyqvnld.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/tmkxubwouh.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/czsjejzcee.jpg	pink Chevrolet SUV
data/datasets/train/train_images/dmnnimuptf.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/hforanbsjb.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/mfffozjdzs.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/wmcwwyajeu.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/hzbubxljsc.jpg	pink Chevrolet Minivan
data/datasets/train/train_images/lekzwamdjq.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/bhkphqnmgj.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/razfgvzjsv.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/ybzkzgvgih.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/mddyccresh.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/njqhhnzvqs.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/mlwgeblimx.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/ucwleukppe.jpg	pink Chevrolet SUV
data/datasets/train/train_images/qlcbekyaxe.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/buwiwufgoc.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/vquxmgzqpu.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/wybnqfkhdz.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/fvwbhzehhe.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/iyoefanysc.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/ttneqoyewp.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/hqatvvxfbv.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/nskyhgukuq.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/rdvsmopmbf.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/rgulmrmlff.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/ufohxpbipc.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/uykqxfsxgi.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/klgsoiaziw.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/epqbcitiok.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/twgxzzwybd.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/ihknsyrfte.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/mfanaqucoy.jpg	pink Chevrolet Minivan
data/datasets/train/train_images/pclqheusum.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/ykzzgxsuws.jpg	pink Chevrolet Minivan
data/datasets/train/train_images/xruimchkri.jpg	pink Chevrolet Sedan
data/datasets/train/train_images/djzsnmdqaz.jpg	green Iveco Truck
data/datasets/train/train_images/fqtykwppkc.jpg	green Iveco Minivan
data/datasets/train/train_images/ufluzekzcz.jpg	green Iveco Truck
data/datasets/train/train_images/nqwbrvstxy.jpg	green Iveco Minivan
data/datasets/train/train_images/vjtrjxqwfr.jpg	green Iveco Minivan
data/datasets/train/train_images/jzcowafhys.jpg	green Iveco Microbus
data/datasets/train/train_images/zmclbbruqz.jpg	green Iveco Minivan
data/datasets/train/train_images/eulduwnitr.jpg	green Iveco Sedan
data/datasets/train/train_images/zkzbkzyolf.jpg	green Iveco Minivan
data/datasets/train/train_images/ibczhwmizh.jpg	green Iveco Minivan
data/datasets/train/train_images/itwyyphoev.jpg	green Iveco Truck
data/datasets/train/train_images/nkqsjjoqof.jpg	green Iveco Truck
data/datasets/train/train_images/xkpucpojsu.jpg	green Iveco Minivan
data/datasets/train/train_images/rjxlwluksg.jpg	green Iveco Minivan
data/datasets/train/train_images/zlrpgopxjw.jpg	green Iveco Sedan
data/datasets/train/train_images/twptztefue.jpg	green Iveco SUV
data/datasets/train/train_images/veogezexpp.jpg	green Iveco Minivan
data/datasets/train/train_images/uvxdyqvkut.jpg	green Iveco Minivan
data/datasets/train/train_images/nujzmwrmye.jpg	green Iveco Minivan
data/datasets/train/train_images/fxzhgpkmzy.jpg	green Iveco Minivan
data/datasets/train/train_images/ghuawlumln.jpg	green Iveco Minivan
data/datasets/train/train_images/rlhlmdadht.jpg	green Iveco Minivan
data/datasets/train/train_images/mpdzvgohzk.jpg	green Iveco SUV
data/datasets/train/train_images/fvilfzrcla.jpg	green Iveco Minivan
data/datasets/train/train_images/tepmwpnbxk.jpg	green Iveco Minivan
data/datasets/train/train_images/isygiizzlb.jpg	green Iveco Minivan
data/datasets/train/train_images/djtylkxiod.jpg	green Iveco Minivan
data/datasets/train/train_images/ikqkopruvh.jpg	green Iveco Minivan
data/datasets/train/train_images/tzlllmfsvq.jpg	green Iveco Minivan
data/datasets/train/train_images/ahxuqatesw.jpg	green Iveco Minivan
data/datasets/train/train_images/htehwnjalb.jpg	green Iveco Microbus
data/datasets/train/train_images/sixmyifnvb.jpg	green Iveco Minivan
data/datasets/train/train_images/dxkniswnza.jpg	green Iveco Minivan
data/datasets/train/train_images/thbmtqilgk.jpg	green Iveco Truck
data/datasets/train/train_images/jvsxhuuvoe.jpg	green Iveco Minivan
data/datasets/train/train_images/apsuqdulns.jpg	green Iveco SUV
data/datasets/train/train_images/aeeujtikbf.jpg	green Iveco Truck
data/datasets/train/train_images/rppodhvpjf.jpg	green Iveco Microbus
data/datasets/train/train_images/xdoqudwwhd.jpg	green Iveco SUV
data/datasets/train/train_images/oxoyzvuytz.jpg	green Iveco Truck
data/datasets/train/train_images/kksrackcjb.jpg	green Iveco Microbus
data/datasets/train/train_images/hyenuutyuq.jpg	green Iveco Minivan
data/datasets/train/train_images/qfxjgztmgy.jpg	green Iveco Truck
data/datasets/train/train_images/ajhyemvezo.jpg	green Iveco Minivan
data/datasets/train/train_images/sqtoqedlcq.jpg	green Iveco Minivan
data/datasets/train/train_images/frexswshvx.jpg	green Iveco Sedan
data/datasets/train/train_images/kygaocutqm.jpg	green Iveco Minivan
data/datasets/train/train_images/nhritwdmjf.jpg	green Iveco Minivan
data/datasets/train/train_images/guxcxrsrfx.jpg	green Iveco Minivan
data/datasets/train/train_images/fsuihryroh.jpg	green Iveco Minivan
data/datasets/train/train_images/xegehshovz.jpg	green Iveco Microbus
data/datasets/train/train_images/tvztcdnnxa.jpg	green Iveco Microbus
data/datasets/train/train_images/sfkeltacqi.jpg	green Iveco SUV
data/datasets/train/train_images/vmzjfcmxlt.jpg	green Karma Truck
data/datasets/train/train_images/vdqjxnaqnb.jpg	green Karma SUV
data/datasets/train/train_images/wtfexujamr.jpg	green Karma Truck
data/datasets/train/train_images/adnqtfaufc.jpg	green Karma Truck
data/datasets/train/train_images/nliszwggpq.jpg	green Karma Truck
data/datasets/train/train_images/evaucroepq.jpg	green Karma Sedan
data/datasets/train/train_images/rhwrsobdri.jpg	green Karma Truck
data/datasets/train/train_images/gzbdqpduul.jpg	green Karma Minivan
data/datasets/train/train_images/ihjzhkqyqy.jpg	green Karma Truck
data/datasets/train/train_images/xuatfntepk.jpg	green Karma SUV
data/datasets/train/train_images/mhskjnaqgp.jpg	green Karma Truck
data/datasets/train/train_images/wvjniaqxkd.jpg	green Karma Truck
data/datasets/train/train_images/uldtsaavja.jpg	green Karma Truck
data/datasets/train/train_images/nhvudhwtzv.jpg	green Karma Truck
data/datasets/train/train_images/owzqcgmpgc.jpg	green Karma Minivan
data/datasets/train/train_images/bfpavhrwya.jpg	green Karma Truck
data/datasets/train/train_images/kgvucixdhb.jpg	green Karma SUV
data/datasets/train/train_images/ozgprzqwma.jpg	green Karma Truck
data/datasets/train/train_images/rpncaozgrt.jpg	green Karma Truck
data/datasets/train/train_images/hxljbgoiyy.jpg	green Karma Sedan
data/datasets/train/train_images/gskfzkrejb.jpg	green Karma Truck
data/datasets/train/train_images/gkrxwdbxud.jpg	green Karma SUV
data/datasets/train/train_images/snjqndjupo.jpg	green Karma Truck
data/datasets/train/train_images/cnggtfehsh.jpg	green Karma SUV
data/datasets/train/train_images/psbaqmfzgh.jpg	green Karma SUV
data/datasets/train/train_images/ezenanjohe.jpg	green Karma Truck
data/datasets/train/train_images/zrupdtivss.jpg	green Karma Sedan
data/datasets/train/train_images/xopzcuqsim.jpg	green Karma Truck
data/datasets/train/train_images/xfldlbnjgn.jpg	green Karma Truck
data/datasets/train/train_images/ndvnfmvjdn.jpg	green Karma Truck
data/datasets/train/train_images/jrbjjolqvp.jpg	green Karma Sedan
data/datasets/train/train_images/tgczyfyfjx.jpg	green Karma Truck
data/datasets/train/train_images/oqcwtkagwn.jpg	green Karma Truck
data/datasets/train/train_images/hvfvxutuhv.jpg	green Karma Truck
data/datasets/train/train_images/jejlgcnrvz.jpg	green Karma Truck
data/datasets/train/train_images/wqzrcohwap.jpg	green Karma Sedan
data/datasets/train/train_images/hhkyaytbbt.jpg	green Karma Truck
data/datasets/train/train_images/lgfpcezztj.jpg	green Karma Truck
data/datasets/train/train_images/lumirsofyg.jpg	green Karma Truck
data/datasets/train/train_images/nhqbxemljh.jpg	green Karma Truck
data/datasets/train/train_images/guufwductb.jpg	green Karma Truck
data/datasets/train/train_images/yinptwlcmk.jpg	green Karma SUV
data/datasets/train/train_images/csdffnnsug.jpg	green Karma Truck
data/datasets/train/train_images/tdvktpdfns.jpg	green Karma Sedan
data/datasets/train/train_images/oeddwudcqq.jpg	green Karma Truck
data/datasets/train/train_images/gvsvqhfzus.jpg	green Karma Truck
data/datasets/train/train_images/ljnpvivzik.jpg	green Karma Truck
data/datasets/train/train_images/hmcgtseyox.jpg	green Karma Truck
data/datasets/train/train_images/histpckmyg.jpg	green Karma SUV
data/datasets/train/train_images/kesiesinqh.jpg	green Karma SUV
data/datasets/train/train_images/ewrsajxkox.jpg	green Karma Truck
data/datasets/train/train_images/lssmgcrapd.jpg	green Karma SUV
data/datasets/train/train_images/iccaftaoac.jpg	green Karma Truck
data/datasets/train/train_images/jhkqfcmdbs.jpg	green Karma Sedan
data/datasets/train/train_images/jwttqscdxm.jpg	green Karma Truck
data/datasets/train/train_images/swprwucbex.jpg	green Karma Truck
data/datasets/train/train_images/qwykvjshnd.jpg	green Karma Truck
data/datasets/train/train_images/rzcqmlekhi.jpg	green Karma Truck
data/datasets/train/train_images/ynhkymmfpa.jpg	blue Landrover SUV
data/datasets/train/train_images/icmpiatfqv.jpg	blue Landrover SUV
data/datasets/train/train_images/dkrfwhtqdx.jpg	blue Landrover SUV
data/datasets/train/train_images/fcrohrxyqy.jpg	blue Landrover Sedan
data/datasets/train/train_images/kzyhykfrlv.jpg	blue Landrover SUV
data/datasets/train/train_images/ndkiyildgt.jpg	blue Landrover SUV
data/datasets/train/train_images/ubdvfuiwjt.jpg	blue Landrover SUV
data/datasets/train/train_images/cjffqdeqaa.jpg	blue Landrover SUV
data/datasets/train/train_images/swaqueznjf.jpg	blue Landrover SUV
data/datasets/train/train_images/fowisisedf.jpg	blue Landrover SUV
data/datasets/train/train_images/uexeoupcqn.jpg	blue Landrover Sedan
data/datasets/train/train_images/echojnouqk.jpg	blue Landrover SUV
data/datasets/train/train_images/kwlwkwfder.jpg	blue Landrover Sedan
data/datasets/train/train_images/kesljknsei.jpg	blue Landrover SUV
data/datasets/train/train_images/cnacbnrzto.jpg	blue Landrover SUV
data/datasets/train/train_images/ankyrxfgfw.jpg	blue Landrover SUV
data/datasets/train/train_images/iamvesaqxn.jpg	blue Landrover SUV
data/datasets/train/train_images/bmlszwhybj.jpg	blue Landrover SUV
data/datasets/train/train_images/ircopqbbtr.jpg	blue Landrover SUV
data/datasets/train/train_images/karxaitovz.jpg	blue Landrover SUV
data/datasets/train/train_images/jedcymfsqk.jpg	blue Landrover SUV
data/datasets/train/train_images/asemtkbuaf.jpg	blue Landrover Sedan
data/datasets/train/train_images/crtynxuxhu.jpg	blue Landrover SUV
data/datasets/train/train_images/teqqdirtzf.jpg	blue Landrover SUV
data/datasets/train/train_images/lquvyidabo.jpg	blue Landrover SUV
data/datasets/train/train_images/jemncadkzx.jpg	blue Landrover SUV
data/datasets/train/train_images/vgkwysbexm.jpg	blue Landrover SUV
data/datasets/train/train_images/nkqridniss.jpg	blue Landrover Sedan
data/datasets/train/train_images/riftkhamhp.jpg	blue Landrover SUV
data/datasets/train/train_images/ebsztodylc.jpg	blue Landrover Sedan
data/datasets/train/train_images/exttxcfuxe.jpg	blue Landrover Sedan
data/datasets/train/train_images/uiznclxfvi.jpg	blue Landrover Sedan
data/datasets/train/train_images/zxjgzhwvtf.jpg	blue Landrover Sedan
data/datasets/train/train_images/rgillycsjn.jpg	blue Landrover SUV
data/datasets/train/train_images/kqocdzqaae.jpg	blue Landrover SUV
data/datasets/train/train_images/neqeugrwis.jpg	blue Landrover SUV
data/datasets/train/train_images/xigfhhfbbp.jpg	blue Landrover SUV
data/datasets/train/train_images/xrumjtlqta.jpg	blue Landrover SUV
data/datasets/train/train_images/yqchcrkeeg.jpg	blue Landrover SUV
data/datasets/train/train_images/vlfhbwqykm.jpg	blue Landrover SUV
data/datasets/train/train_images/jeidwiljic.jpg	blue Landrover Sedan
data/datasets/train/train_images/awgksbzudf.jpg	blue Landrover Sedan
data/datasets/train/train_images/vndzhyqzpm.jpg	blue Landrover SUV
data/datasets/train/train_images/cxqbczjriq.jpg	blue Landrover SUV
data/datasets/train/train_images/afndewkaqm.jpg	blue Landrover SUV
data/datasets/train/train_images/jpjiyxuayi.jpg	blue Landrover SUV
data/datasets/train/train_images/dvzlfpoyhz.jpg	blue Landrover Sedan
data/datasets/train/train_images/hhaidlevkr.jpg	blue Landrover SUV
data/datasets/train/train_images/phvdjlfyeb.jpg	blue Landrover Sedan
data/datasets/train/train_images/loysijxibd.jpg	blue Landrover SUV
data/datasets/train/train_images/lfaojbijgl.jpg	blue Landrover SUV
data/datasets/train/train_images/roeujowadz.jpg	blue Landrover SUV
data/datasets/train/train_images/gercpccrvm.jpg	blue Landrover Sedan
data/datasets/train/train_images/kmpczzcgpn.jpg	blue Landrover SUV
data/datasets/train/train_images/jxjvnrjwgi.jpg	blue Chana SUV
data/datasets/train/train_images/cpamhpvxuq.jpg	blue Chana Truck
data/datasets/train/train_images/nvitbfpymb.jpg	blue Chana Minivan
data/datasets/train/train_images/izaqwtnqnq.jpg	blue Chana SUV
data/datasets/train/train_images/qmdvndaswz.jpg	blue Chana SUV
data/datasets/train/train_images/xvnbcaeivv.jpg	blue Chana Minivan
data/datasets/train/train_images/tuvfwbmnyt.jpg	blue Chana Sedan
data/datasets/train/train_images/ajxjnualme.jpg	blue Chana SUV
data/datasets/train/train_images/ojaqkvahiq.jpg	blue Chana Truck
data/datasets/train/train_images/uriczqfdzk.jpg	blue Chana Minivan
data/datasets/train/train_images/xzyjfdirbd.jpg	blue Chana Sedan
data/datasets/train/train_images/tqhgoxasma.jpg	blue Chana SUV
data/datasets/train/train_images/ofsihgdslg.jpg	blue Chana SUV
data/datasets/train/train_images/yswfwdplxe.jpg	blue Chana Sedan
data/datasets/train/train_images/ydwrsekxsd.jpg	blue Chana Sedan
data/datasets/train/train_images/acaxbuurhx.jpg	blue Chana SUV
data/datasets/train/train_images/mmidqzdvmd.jpg	blue Chana Sedan
data/datasets/train/train_images/nosamunlvu.jpg	blue Chana Truck
data/datasets/train/train_images/eammatgmqh.jpg	blue Chana SUV
data/datasets/train/train_images/nghvrpuoed.jpg	blue Chana Sedan
data/datasets/train/train_images/cdjrwakyxu.jpg	blue Chana SUV
data/datasets/train/train_images/cyuyrjpbog.jpg	blue Chana SUV
data/datasets/train/train_images/ierdhbfzxx.jpg	blue Chana SUV
data/datasets/train/train_images/clnuwebpxg.jpg	blue Chana SUV
data/datasets/train/train_images/jsrsaunfnu.jpg	blue Chana SUV
data/datasets/train/train_images/kprmzswkds.jpg	blue Chana SUV
data/datasets/train/train_images/odrakqacdk.jpg	blue Chana SUV
data/datasets/train/train_images/iamsneutyq.jpg	blue Chana Minivan
data/datasets/train/train_images/ltvfdcezms.jpg	blue Chana SUV
data/datasets/train/train_images/cdtxowghhf.jpg	blue Chana SUV
data/datasets/train/train_images/rehbqwtjzu.jpg	blue Chana Minivan
data/datasets/train/train_images/ucwjnlagnf.jpg	blue Chana Truck
data/datasets/train/train_images/bxofiadatd.jpg	blue Chana Sedan
data/datasets/train/train_images/wsdssdaljn.jpg	blue Chana SUV
data/datasets/train/train_images/fnvzmndcbl.jpg	blue Chana SUV
data/datasets/train/train_images/inlelrtahf.jpg	blue Chana SUV
data/datasets/train/train_images/mqsmgykivc.jpg	blue Chana SUV
data/datasets/train/train_images/mvlohsiclw.jpg	blue Chana Sedan
data/datasets/train/train_images/hriqogckrk.jpg	blue Chana Sedan
data/datasets/train/train_images/qcitlggilf.jpg	blue Chana Sedan
data/datasets/train/train_images/ezrpfglfbt.jpg	blue Chana SUV
data/datasets/train/train_images/rbmtrddncw.jpg	blue Chana SUV
data/datasets/train/train_images/nbwrrqglqz.jpg	blue Chana SUV
data/datasets/train/train_images/nlstldmwoy.jpg	blue Chana SUV
data/datasets/train/train_images/ynxnyzfxvf.jpg	blue Chana Sedan
data/datasets/train/train_images/qaenecbavg.jpg	blue Chana Sedan
data/datasets/train/train_images/bzsjgqggka.jpg	blue Chana SUV
data/datasets/train/train_images/kuqxbyesbt.jpg	blue Chana SUV
data/datasets/train/train_images/maeoponpcq.jpg	blue Chana SUV
data/datasets/train/train_images/eginiycren.jpg	blue Chana Sedan
data/datasets/train/train_images/kvthfexgle.jpg	blue Chana Sedan
data/datasets/train/train_images/vyynaryahq.jpg	blue Chana Truck
data/datasets/train/train_images/qxsrigdcoh.jpg	blue Chana SUV
data/datasets/train/train_images/zxmzadxeoe.jpg	blue Chana Sedan
data/datasets/train/train_images/gktcnfetpo.jpg	blue Chana Truck
data/datasets/train/train_images/kptpuzmkva.jpg	blue Chana SUV
data/datasets/train/train_images/fhljjgumlg.jpg	blue Chana Sedan
data/datasets/train/train_images/mrcxtidmfj.jpg	blue Chana Sedan
data/datasets/train/train_images/empodahmui.jpg	blue Chana Sedan
data/datasets/train/train_images/oinrnxaqlv.jpg	blue Chana SUV
data/datasets/train/train_images/nfnosxwgul.jpg	blue Chana Truck
data/datasets/train/train_images/jxsbasvjaa.jpg	blue Chana Bus
data/datasets/train/train_images/fcydbpewzb.jpg	blue Chana Sedan
data/datasets/train/train_images/womzmppiot.jpg	blue Chana Sedan
data/datasets/train/train_images/qaazyqongp.jpg	blue Chana Sedan
data/datasets/train/train_images/pkkaxujpsh.jpg	blue Chana Sedan
data/datasets/train/train_images/fkmqqxpkeg.jpg	blue Chana Bus
data/datasets/train/train_images/zsoqtfunks.jpg	blue Chana Truck
data/datasets/train/train_images/ohcryqulub.jpg	blue Chana SUV
data/datasets/train/train_images/tpicctcsdt.jpg	blue Chana Truck
data/datasets/train/train_images/rjzrqtrebe.jpg	blue Chana Sedan
data/datasets/train/train_images/zbqftiqwza.jpg	blue Chana SUV
data/datasets/train/train_images/ctpthorejp.jpg	blue Chana Sedan
data/datasets/train/train_images/uvlaaqrpvq.jpg	blue Chana SUV
data/datasets/train/train_images/fwcdmiavdy.jpg	blue Chana SUV
data/datasets/train/train_images/mzwhgniplk.jpg	blue Chana Truck
data/datasets/train/train_images/omjfxwxftr.jpg	blue Chana SUV
data/datasets/train/train_images/rxseivcsts.jpg	blue Chana SUV
data/datasets/train/train_images/mmgacdkjov.jpg	blue Chana SUV
data/datasets/train/train_images/mkfyrebgnc.jpg	blue Chana Minivan
data/datasets/train/train_images/ouodgzjtpq.jpg	blue Chana Sedan
data/datasets/train/train_images/xrjsjuwdat.jpg	blue Chana SUV
data/datasets/train/train_images/jjngwzhaak.jpg	blue Chana Truck
data/datasets/train/train_images/cjwqdxtugs.jpg	blue Chana Truck
data/datasets/train/train_images/qpcvmozysg.jpg	blue Chana SUV
data/datasets/train/train_images/btnhwjytgk.jpg	blue Chana SUV
data/datasets/train/train_images/wnqezkuiwk.jpg	blue Chana SUV
data/datasets/train/train_images/mdmxzcdeyc.jpg	blue Chana SUV
data/datasets/train/train_images/bnaikqaeft.jpg	blue Chana Sedan
data/datasets/train/train_images/jpkllzomvz.jpg	blue Chana SUV
data/datasets/train/train_images/sfiygaaonf.jpg	blue Chana SUV
data/datasets/train/train_images/ejkayipudf.jpg	blue Chana SUV
data/datasets/train/train_images/xbwvsarlxs.jpg	blue Chana SUV
data/datasets/train/train_images/mbihxwkwov.jpg	blue Chana SUV
data/datasets/train/train_images/zazwlbjzri.jpg	blue Chana SUV
data/datasets/train/train_images/xyziatqnzn.jpg	blue Chana Sedan
data/datasets/train/train_images/cwhrbdsffj.jpg	blue Chana Sedan
data/datasets/train/train_images/iwlhaqnkia.jpg	blue Chana SUV
data/datasets/train/train_images/bjuvyfxcou.jpg	blue Chana SUV
data/datasets/train/train_images/mklceccnsl.jpg	blue Chana Truck
data/datasets/train/train_images/jcxaxdvdbo.jpg	blue Chana SUV
data/datasets/train/train_images/sfkchdgcnm.jpg	blue Chana SUV
data/datasets/train/train_images/akooostwao.jpg	blue Chana Sedan
data/datasets/train/train_images/zippcwlqmt.jpg	blue Chana SUV
data/datasets/train/train_images/qjvuytjran.jpg	blue Chana Sedan
data/datasets/train/train_images/tprsriawqn.jpg	blue Chana SUV
data/datasets/train/train_images/ftvfaevjln.jpg	blue Chana SUV
data/datasets/train/train_images/aiwxujcyea.jpg	blue Chana SUV
data/datasets/train/train_images/apjdfmjzyv.jpg	blue Chana Sedan
data/datasets/train/train_images/suftjwdvdc.jpg	blue Chana Sedan
data/datasets/train/train_images/dtvyaacifi.jpg	blue Chana Sedan
data/datasets/train/train_images/xxeuxxoipq.jpg	blue Chana SUV
data/datasets/train/train_images/oszfozugec.jpg	blue Chana Sedan
data/datasets/train/train_images/puxceeiioi.jpg	brown Infiniti SUV
data/datasets/train/train_images/yobwuskjjl.jpg	brown Infiniti Sedan
data/datasets/train/train_images/ihhgrrepza.jpg	brown Infiniti SUV
data/datasets/train/train_images/ooonvhwqas.jpg	brown Infiniti SUV
data/datasets/train/train_images/iicvtunpfs.jpg	brown Infiniti SUV
data/datasets/train/train_images/nokoicjblg.jpg	brown Infiniti SUV
data/datasets/train/train_images/fbqdnsyqtz.jpg	brown Infiniti SUV
data/datasets/train/train_images/npsmwwaoes.jpg	brown Infiniti SUV
data/datasets/train/train_images/upijullxwj.jpg	brown Infiniti SUV
data/datasets/train/train_images/dbwrrbvxhf.jpg	brown Infiniti SUV
data/datasets/train/train_images/xbuosscwsc.jpg	brown Infiniti SUV
data/datasets/train/train_images/jscztwrtdf.jpg	brown Infiniti SUV
data/datasets/train/train_images/uylvxyiowv.jpg	brown Infiniti SUV
data/datasets/train/train_images/kolnwgskvy.jpg	brown Infiniti SUV
data/datasets/train/train_images/llfoetwzok.jpg	brown Infiniti SUV
data/datasets/train/train_images/teigarjmhs.jpg	brown Infiniti SUV
data/datasets/train/train_images/enzytynnwg.jpg	brown Infiniti SUV
data/datasets/train/train_images/temxwmruxj.jpg	brown Infiniti Sedan
data/datasets/train/train_images/speodbmphi.jpg	brown Infiniti SUV
data/datasets/train/train_images/lrbhplgvgz.jpg	brown Infiniti SUV
data/datasets/train/train_images/cienalusbg.jpg	brown Infiniti SUV
data/datasets/train/train_images/tmnfmlatqt.jpg	brown Infiniti SUV
data/datasets/train/train_images/tfoijeuzbf.jpg	brown Infiniti SUV
data/datasets/train/train_images/vggpnzjmno.jpg	brown Infiniti SUV
data/datasets/train/train_images/qdnhkkbrtd.jpg	brown Infiniti SUV
data/datasets/train/train_images/pabziqfpas.jpg	brown Infiniti SUV
data/datasets/train/train_images/rskuzodbtp.jpg	brown Infiniti SUV
data/datasets/train/train_images/adtvosvtlo.jpg	brown Infiniti SUV
data/datasets/train/train_images/uzodphwzwx.jpg	brown Infiniti SUV
data/datasets/train/train_images/pxpeurwtmk.jpg	brown Infiniti SUV
data/datasets/train/train_images/gdquqwfbpb.jpg	brown Infiniti SUV
data/datasets/train/train_images/bpkmkvjfvf.jpg	brown Infiniti SUV
data/datasets/train/train_images/rgxonyeorh.jpg	brown Infiniti SUV
data/datasets/train/train_images/knngokxqjm.jpg	brown Infiniti SUV
data/datasets/train/train_images/kbknehvtlu.jpg	brown Infiniti Sedan
data/datasets/train/train_images/sdvroksnzn.jpg	brown Infiniti SUV
data/datasets/train/train_images/sbrlsnfppt.jpg	brown Infiniti SUV
data/datasets/train/train_images/syzmvowtly.jpg	brown Infiniti SUV
data/datasets/train/train_images/dfkfvcfarm.jpg	brown Infiniti SUV
data/datasets/train/train_images/ipmihzwxta.jpg	brown Infiniti SUV
data/datasets/train/train_images/iqfhoovpfe.jpg	brown Infiniti SUV
data/datasets/train/train_images/cgkyieaklt.jpg	brown Infiniti SUV
data/datasets/train/train_images/rmqezeqomi.jpg	brown Infiniti SUV
data/datasets/train/train_images/dczrjvzozy.jpg	brown Infiniti SUV
data/datasets/train/train_images/rwvyssfgkt.jpg	brown Infiniti SUV
data/datasets/train/train_images/rtkyppgzpm.jpg	brown Infiniti SUV
data/datasets/train/train_images/qgynejiqtu.jpg	brown Infiniti SUV
data/datasets/train/train_images/xdizwrzllt.jpg	brown Infiniti SUV
data/datasets/train/train_images/hdbzpgfvhj.jpg	brown Infiniti SUV
data/datasets/train/train_images/vuozifjmil.jpg	brown Infiniti SUV
data/datasets/train/train_images/elxqwofomk.jpg	brown Infiniti SUV
data/datasets/train/train_images/uukhntraeq.jpg	brown Infiniti SUV
